step,layer,module_type,module_name,param_name,effective_rank,max_rank,mean_abs_lora_E,max_abs_lora_E
700,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,8,8,0.029335210099816322,0.06269627809524536
700,5,FFN,intermediate,base_model.model.bert.encoder.layer.5.intermediate.dense.lora_E.default,8,8,0.025274217128753662,0.05357392504811287
700,5,FFN,output,base_model.model.bert.encoder.layer.5.output.dense.lora_E.default,8,8,0.033202048391103745,0.06341388076543808
700,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,8,8,0.005920057650655508,0.011890053749084473
700,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,8,8,0.04413297772407532,0.06823505461215973
700,6,FFN,intermediate,base_model.model.bert.encoder.layer.6.intermediate.dense.lora_E.default,8,8,0.05304737389087677,0.07441668212413788
700,6,FFN,output,base_model.model.bert.encoder.layer.6.output.dense.lora_E.default,8,8,0.041962988674640656,0.071764275431633
700,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,8,8,0.005659047514200211,0.017242779955267906
700,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,8,8,0.050636716187000275,0.07599014043807983
700,7,FFN,intermediate,base_model.model.bert.encoder.layer.7.intermediate.dense.lora_E.default,8,8,0.04696667566895485,0.08710373193025589
700,7,FFN,output,base_model.model.bert.encoder.layer.7.output.dense.lora_E.default,8,8,0.031817708164453506,0.06687181442975998
700,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,8,8,0.012173907831311226,0.024880576878786087
700,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,8,8,0.03877498582005501,0.08618584275245667
700,8,FFN,intermediate,base_model.model.bert.encoder.layer.8.intermediate.dense.lora_E.default,8,8,0.07170579582452774,0.09568488597869873
700,8,FFN,output,base_model.model.bert.encoder.layer.8.output.dense.lora_E.default,8,8,0.043151531368494034,0.09062370657920837
700,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,8,8,0.008761794306337833,0.019322877749800682
700,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,8,8,0.04917938634753227,0.07890012860298157
700,9,FFN,intermediate,base_model.model.bert.encoder.layer.9.intermediate.dense.lora_E.default,8,8,0.07529255747795105,0.1124953180551529
700,9,FFN,output,base_model.model.bert.encoder.layer.9.output.dense.lora_E.default,8,8,0.0410594567656517,0.07804038375616074
700,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,8,8,0.021884014829993248,0.058404237031936646
700,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,8,8,0.04903474822640419,0.08492529392242432
700,10,FFN,intermediate,base_model.model.bert.encoder.layer.10.intermediate.dense.lora_E.default,8,8,0.058345649391412735,0.08775892853736877
700,10,FFN,output,base_model.model.bert.encoder.layer.10.output.dense.lora_E.default,8,8,0.0291142575442791,0.060644906014204025
700,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,8,8,0.014528106898069382,0.04121152684092522
700,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,8,8,0.05316086858510971,0.08222224563360214
700,11,FFN,intermediate,base_model.model.bert.encoder.layer.11.intermediate.dense.lora_E.default,8,8,0.08296909183263779,0.11446290463209152
700,11,FFN,output,base_model.model.bert.encoder.layer.11.output.dense.lora_E.default,8,8,0.05542668327689171,0.09246627986431122
750,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,8,8,0.011443709954619408,0.03470928221940994
750,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,8,8,0.021026257425546646,0.03631627559661865
750,0,FFN,intermediate,base_model.model.bert.encoder.layer.0.intermediate.dense.lora_E.default,8,8,0.033520426601171494,0.04352934658527374
750,0,FFN,output,base_model.model.bert.encoder.layer.0.output.dense.lora_E.default,8,8,0.021606437861919403,0.043073564767837524
750,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,8,8,0.008093244396150112,0.018258871510624886
750,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,8,8,0.02003178372979164,0.040085550397634506
750,1,FFN,intermediate,base_model.model.bert.encoder.layer.1.intermediate.dense.lora_E.default,8,8,0.026528406888246536,0.04725179448723793
750,1,FFN,output,base_model.model.bert.encoder.layer.1.output.dense.lora_E.default,8,8,0.011015525087714195,0.023558663204312325
750,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,8,8,0.007046474609524012,0.00937814824283123
750,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,8,8,0.015940116718411446,0.04173389449715614
750,2,FFN,intermediate,base_model.model.bert.encoder.layer.2.intermediate.dense.lora_E.default,8,8,0.024968674406409264,0.060004107654094696
750,2,FFN,output,base_model.model.bert.encoder.layer.2.output.dense.lora_E.default,8,8,0.01288466528058052,0.03979240357875824
750,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,8,8,0.006399804726243019,0.014810826629400253
750,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,8,8,0.018180282786488533,0.037421077489852905
750,3,FFN,intermediate,base_model.model.bert.encoder.layer.3.intermediate.dense.lora_E.default,8,8,0.030027488246560097,0.050634145736694336
750,3,FFN,output,base_model.model.bert.encoder.layer.3.output.dense.lora_E.default,8,8,0.020962867885828018,0.05174145847558975
750,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,8,8,0.008881228044629097,0.022388458251953125
750,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,8,8,0.023489102721214294,0.07306619733572006
750,4,FFN,intermediate,base_model.model.bert.encoder.layer.4.intermediate.dense.lora_E.default,8,8,0.027595512568950653,0.04487407207489014
750,4,FFN,output,base_model.model.bert.encoder.layer.4.output.dense.lora_E.default,8,8,0.020110534504055977,0.05078521743416786
750,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,8,8,0.008377071470022202,0.020081834867596626
750,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,8,8,0.03017924539744854,0.06376849859952927
750,5,FFN,intermediate,base_model.model.bert.encoder.layer.5.intermediate.dense.lora_E.default,8,8,0.026731444522738457,0.05576012283563614
750,5,FFN,output,base_model.model.bert.encoder.layer.5.output.dense.lora_E.default,8,8,0.033791858702898026,0.06364752352237701
750,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,8,8,0.006069888826459646,0.011708658188581467
750,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,8,8,0.0446249358355999,0.06881074607372284
750,6,FFN,intermediate,base_model.model.bert.encoder.layer.6.intermediate.dense.lora_E.default,8,8,0.05424818769097328,0.07494058459997177
750,6,FFN,output,base_model.model.bert.encoder.layer.6.output.dense.lora_E.default,8,8,0.04249889403581619,0.0724019855260849
750,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,8,8,0.005202926229685545,0.01827332191169262
750,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,8,8,0.05078044533729553,0.07598330825567245
750,7,FFN,intermediate,base_model.model.bert.encoder.layer.7.intermediate.dense.lora_E.default,8,8,0.04775327816605568,0.0876552015542984
750,7,FFN,output,base_model.model.bert.encoder.layer.7.output.dense.lora_E.default,8,8,0.03246094658970833,0.06765511631965637
750,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,8,8,0.011993328109383583,0.024327857419848442
750,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,8,8,0.03918282315135002,0.08631747961044312
750,8,FFN,intermediate,base_model.model.bert.encoder.layer.8.intermediate.dense.lora_E.default,8,8,0.07259329408407211,0.09592857211828232
750,8,FFN,output,base_model.model.bert.encoder.layer.8.output.dense.lora_E.default,8,8,0.04382693022489548,0.0910426676273346
750,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,8,8,0.009357163682579994,0.020206285640597343
750,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,8,8,0.04963415861129761,0.07910822331905365
750,9,FFN,intermediate,base_model.model.bert.encoder.layer.9.intermediate.dense.lora_E.default,8,8,0.07600457221269608,0.11305663734674454
750,9,FFN,output,base_model.model.bert.encoder.layer.9.output.dense.lora_E.default,8,8,0.04130875691771507,0.0780949667096138
750,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,8,8,0.022324401885271072,0.05891769379377365
750,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,8,8,0.04937199503183365,0.08512499183416367
750,10,FFN,intermediate,base_model.model.bert.encoder.layer.10.intermediate.dense.lora_E.default,8,8,0.058617427945137024,0.08758918941020966
750,10,FFN,output,base_model.model.bert.encoder.layer.10.output.dense.lora_E.default,8,8,0.029253201559185982,0.060381416231393814
750,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,8,8,0.014589676633477211,0.04210934787988663
750,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,8,8,0.05330227315425873,0.08215686678886414
750,11,FFN,intermediate,base_model.model.bert.encoder.layer.11.intermediate.dense.lora_E.default,8,8,0.08337030559778214,0.11487500369548798
750,11,FFN,output,base_model.model.bert.encoder.layer.11.output.dense.lora_E.default,8,8,0.05554496869444847,0.09230630844831467
800,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,8,8,0.011427311226725578,0.03467623144388199
800,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,8,8,0.02154449000954628,0.036784760653972626
800,0,FFN,intermediate,base_model.model.bert.encoder.layer.0.intermediate.dense.lora_E.default,8,8,0.034240905195474625,0.044542863965034485
800,0,FFN,output,base_model.model.bert.encoder.layer.0.output.dense.lora_E.default,8,8,0.02251519449055195,0.044962141662836075
800,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,8,8,0.00806706678122282,0.018259307369589806
800,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,8,8,0.02040119655430317,0.04071300849318504
800,1,FFN,intermediate,base_model.model.bert.encoder.layer.1.intermediate.dense.lora_E.default,8,8,0.027472475543618202,0.048859257251024246
800,1,FFN,output,base_model.model.bert.encoder.layer.1.output.dense.lora_E.default,8,8,0.011561608873307705,0.024041229858994484
800,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,8,8,0.007035210728645325,0.010328706353902817
800,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,8,8,0.01648744009435177,0.0429985485970974
800,2,FFN,intermediate,base_model.model.bert.encoder.layer.2.intermediate.dense.lora_E.default,8,8,0.025854812934994698,0.06075083836913109
800,2,FFN,output,base_model.model.bert.encoder.layer.2.output.dense.lora_E.default,8,8,0.013582284562289715,0.040976449847221375
800,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,8,8,0.006505606696009636,0.01500440388917923
800,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,8,8,0.018805161118507385,0.038177087903022766
800,3,FFN,intermediate,base_model.model.bert.encoder.layer.3.intermediate.dense.lora_E.default,8,8,0.030981363728642464,0.05176742747426033
800,3,FFN,output,base_model.model.bert.encoder.layer.3.output.dense.lora_E.default,8,8,0.021709676831960678,0.05190902203321457
800,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,8,8,0.008689751848578453,0.021784251555800438
800,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,8,8,0.023688307031989098,0.07278452068567276
800,4,FFN,intermediate,base_model.model.bert.encoder.layer.4.intermediate.dense.lora_E.default,8,8,0.028631238266825676,0.04681074246764183
800,4,FFN,output,base_model.model.bert.encoder.layer.4.output.dense.lora_E.default,8,8,0.02054869383573532,0.05128198862075806
800,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,8,8,0.008520680479705334,0.020574230700731277
800,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,8,8,0.030957777053117752,0.06420411914587021
800,5,FFN,intermediate,base_model.model.bert.encoder.layer.5.intermediate.dense.lora_E.default,8,8,0.02732752449810505,0.05679914355278015
800,5,FFN,output,base_model.model.bert.encoder.layer.5.output.dense.lora_E.default,8,8,0.03435260057449341,0.06357652693986893
800,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,8,8,0.006493835244327784,0.012429987080395222
800,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,8,8,0.04524419456720352,0.06908901035785675
800,6,FFN,intermediate,base_model.model.bert.encoder.layer.6.intermediate.dense.lora_E.default,8,8,0.055240776389837265,0.07538386434316635
800,6,FFN,output,base_model.model.bert.encoder.layer.6.output.dense.lora_E.default,8,8,0.04284141585230827,0.07243281602859497
800,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,8,8,0.00510470662266016,0.019232768565416336
800,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,8,8,0.05079558491706848,0.07578390091657639
800,7,FFN,intermediate,base_model.model.bert.encoder.layer.7.intermediate.dense.lora_E.default,8,8,0.04868729040026665,0.08834266662597656
800,7,FFN,output,base_model.model.bert.encoder.layer.7.output.dense.lora_E.default,8,8,0.033277638256549835,0.06830037385225296
800,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,8,8,0.012025151401758194,0.02426704578101635
800,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,8,8,0.03944385051727295,0.08646148443222046
800,8,FFN,intermediate,base_model.model.bert.encoder.layer.8.intermediate.dense.lora_E.default,8,8,0.07307922095060349,0.09653212130069733
800,8,FFN,output,base_model.model.bert.encoder.layer.8.output.dense.lora_E.default,8,8,0.04447144642472267,0.09107788652181625
800,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,8,8,0.009840778075158596,0.02158212661743164
800,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,8,8,0.04992777109146118,0.07912303507328033
800,9,FFN,intermediate,base_model.model.bert.encoder.layer.9.intermediate.dense.lora_E.default,8,8,0.07667556405067444,0.11357343196868896
800,9,FFN,output,base_model.model.bert.encoder.layer.9.output.dense.lora_E.default,8,8,0.04201666638255119,0.07844524085521698
800,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,8,8,0.02245710790157318,0.0588952898979187
800,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,8,8,0.04989134520292282,0.0857296958565712
800,10,FFN,intermediate,base_model.model.bert.encoder.layer.10.intermediate.dense.lora_E.default,8,8,0.059200022369623184,0.0882134959101677
800,10,FFN,output,base_model.model.bert.encoder.layer.10.output.dense.lora_E.default,8,8,0.02972368896007538,0.06067302078008652
800,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,8,8,0.014667907729744911,0.043303489685058594
800,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,8,8,0.053839512169361115,0.08295696973800659
800,11,FFN,intermediate,base_model.model.bert.encoder.layer.11.intermediate.dense.lora_E.default,8,8,0.0841093361377716,0.11563743650913239
800,11,FFN,output,base_model.model.bert.encoder.layer.11.output.dense.lora_E.default,8,8,0.05621115863323212,0.09318380057811737
850,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,8,8,0.011534933000802994,0.03538164496421814
850,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,8,8,0.02218186855316162,0.03752335160970688
850,0,FFN,intermediate,base_model.model.bert.encoder.layer.0.intermediate.dense.lora_E.default,8,8,0.03520919382572174,0.045622389763593674
850,0,FFN,output,base_model.model.bert.encoder.layer.0.output.dense.lora_E.default,8,8,0.023438381031155586,0.046490199863910675
850,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,8,8,0.008377959951758385,0.019235989078879356
850,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,8,8,0.020853836089372635,0.04149407520890236
850,1,FFN,intermediate,base_model.model.bert.encoder.layer.1.intermediate.dense.lora_E.default,8,8,0.028759848326444626,0.050416044890880585
850,1,FFN,output,base_model.model.bert.encoder.layer.1.output.dense.lora_E.default,8,8,0.012177309021353722,0.024832002818584442
850,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,8,8,0.00716774445027113,0.011101426556706429
850,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,8,8,0.016983378678560257,0.044555727392435074
850,2,FFN,intermediate,base_model.model.bert.encoder.layer.2.intermediate.dense.lora_E.default,8,8,0.027104347944259644,0.06230984255671501
850,2,FFN,output,base_model.model.bert.encoder.layer.2.output.dense.lora_E.default,8,8,0.014264566823840141,0.04263453558087349
850,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,8,8,0.00653965724632144,0.014945114962756634
850,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,8,8,0.0191592276096344,0.03904792293906212
850,3,FFN,intermediate,base_model.model.bert.encoder.layer.3.intermediate.dense.lora_E.default,8,8,0.03224979713559151,0.052753791213035583
850,3,FFN,output,base_model.model.bert.encoder.layer.3.output.dense.lora_E.default,8,8,0.022456681355834007,0.05288024619221687
850,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,8,8,0.009103434160351753,0.02182481624186039
850,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,8,8,0.02413821592926979,0.07344617694616318
850,4,FFN,intermediate,base_model.model.bert.encoder.layer.4.intermediate.dense.lora_E.default,8,8,0.029950467869639397,0.04893355444073677
850,4,FFN,output,base_model.model.bert.encoder.layer.4.output.dense.lora_E.default,8,8,0.021299000829458237,0.0520385280251503
850,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,8,8,0.00883547030389309,0.021152116358280182
850,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,8,8,0.03163875266909599,0.06469401717185974
850,5,FFN,intermediate,base_model.model.bert.encoder.layer.5.intermediate.dense.lora_E.default,8,8,0.028124656528234482,0.0578804537653923
850,5,FFN,output,base_model.model.bert.encoder.layer.5.output.dense.lora_E.default,8,8,0.03480293229222298,0.06390970200300217
850,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,8,8,0.006698116660118103,0.013111118227243423
850,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,8,8,0.045810066163539886,0.06928423792123795
850,6,FFN,intermediate,base_model.model.bert.encoder.layer.6.intermediate.dense.lora_E.default,8,8,0.05608037859201431,0.07617299258708954
850,6,FFN,output,base_model.model.bert.encoder.layer.6.output.dense.lora_E.default,8,8,0.04328376054763794,0.0730070024728775
850,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,8,8,0.004944260232150555,0.01921912655234337
850,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,8,8,0.05118529498577118,0.07625731825828552
850,7,FFN,intermediate,base_model.model.bert.encoder.layer.7.intermediate.dense.lora_E.default,8,8,0.04941364750266075,0.08917926251888275
850,7,FFN,output,base_model.model.bert.encoder.layer.7.output.dense.lora_E.default,8,8,0.03431536257266998,0.06884248554706573
850,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,8,8,0.011993234977126122,0.024544939398765564
850,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,8,8,0.03970969095826149,0.08691078424453735
850,8,FFN,intermediate,base_model.model.bert.encoder.layer.8.intermediate.dense.lora_E.default,8,8,0.07343487441539764,0.09707978367805481
850,8,FFN,output,base_model.model.bert.encoder.layer.8.output.dense.lora_E.default,8,8,0.04506688192486763,0.09110860526561737
850,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,8,8,0.009915870614349842,0.022354677319526672
850,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,8,8,0.0503077507019043,0.07919985800981522
850,9,FFN,intermediate,base_model.model.bert.encoder.layer.9.intermediate.dense.lora_E.default,8,8,0.0770680233836174,0.11406653374433517
850,9,FFN,output,base_model.model.bert.encoder.layer.9.output.dense.lora_E.default,8,8,0.04243313521146774,0.07885439693927765
850,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,8,8,0.02281852439045906,0.05994782596826553
850,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,8,8,0.05029996857047081,0.08647918701171875
850,10,FFN,intermediate,base_model.model.bert.encoder.layer.10.intermediate.dense.lora_E.default,8,8,0.059786103665828705,0.0886814147233963
850,10,FFN,output,base_model.model.bert.encoder.layer.10.output.dense.lora_E.default,8,8,0.03000870905816555,0.06134912744164467
850,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,8,8,0.014889676123857498,0.043941959738731384
850,11,Attention,value,base_model.model.bert.encoder.layer.11.attention.self.value.lora_E.default,8,8,0.05428555607795715,0.08364034444093704
850,11,FFN,intermediate,base_model.model.bert.encoder.layer.11.intermediate.dense.lora_E.default,8,8,0.08437109738588333,0.11586175858974457
850,11,FFN,output,base_model.model.bert.encoder.layer.11.output.dense.lora_E.default,8,8,0.05641592666506767,0.09323740005493164
900,0,Attention,query,base_model.model.bert.encoder.layer.0.attention.self.query.lora_E.default,8,8,0.011607135646045208,0.035740140825510025
900,0,Attention,value,base_model.model.bert.encoder.layer.0.attention.self.value.lora_E.default,8,8,0.02277795970439911,0.038091231137514114
900,0,FFN,intermediate,base_model.model.bert.encoder.layer.0.intermediate.dense.lora_E.default,8,8,0.036436527967453,0.04687494784593582
900,0,FFN,output,base_model.model.bert.encoder.layer.0.output.dense.lora_E.default,8,8,0.02421792782843113,0.04779244586825371
900,1,Attention,query,base_model.model.bert.encoder.layer.1.attention.self.query.lora_E.default,8,8,0.008369083516299725,0.020230630412697792
900,1,Attention,value,base_model.model.bert.encoder.layer.1.attention.self.value.lora_E.default,8,8,0.021162211894989014,0.042367685586214066
900,1,FFN,intermediate,base_model.model.bert.encoder.layer.1.intermediate.dense.lora_E.default,8,8,0.029447682201862335,0.05083412677049637
900,1,FFN,output,base_model.model.bert.encoder.layer.1.output.dense.lora_E.default,8,8,0.012817165814340115,0.02533169649541378
900,2,Attention,query,base_model.model.bert.encoder.layer.2.attention.self.query.lora_E.default,8,8,0.007419807370752096,0.010720821097493172
900,2,Attention,value,base_model.model.bert.encoder.layer.2.attention.self.value.lora_E.default,8,8,0.017516914755105972,0.04556434229016304
900,2,FFN,intermediate,base_model.model.bert.encoder.layer.2.intermediate.dense.lora_E.default,8,8,0.02789771556854248,0.06341958791017532
900,2,FFN,output,base_model.model.bert.encoder.layer.2.output.dense.lora_E.default,8,8,0.01484624296426773,0.04382872208952904
900,3,Attention,query,base_model.model.bert.encoder.layer.3.attention.self.query.lora_E.default,8,8,0.006596643012017012,0.015162967145442963
900,3,Attention,value,base_model.model.bert.encoder.layer.3.attention.self.value.lora_E.default,8,8,0.01936575025320053,0.03944845125079155
900,3,FFN,intermediate,base_model.model.bert.encoder.layer.3.intermediate.dense.lora_E.default,8,8,0.03321044147014618,0.05361495539546013
900,3,FFN,output,base_model.model.bert.encoder.layer.3.output.dense.lora_E.default,8,8,0.02298019640147686,0.05397772416472435
900,4,Attention,query,base_model.model.bert.encoder.layer.4.attention.self.query.lora_E.default,8,8,0.009254086762666702,0.021887222304940224
900,4,Attention,value,base_model.model.bert.encoder.layer.4.attention.self.value.lora_E.default,8,8,0.02439538948237896,0.0737580955028534
900,4,FFN,intermediate,base_model.model.bert.encoder.layer.4.intermediate.dense.lora_E.default,8,8,0.030926847830414772,0.05069076642394066
900,4,FFN,output,base_model.model.bert.encoder.layer.4.output.dense.lora_E.default,8,8,0.02175804227590561,0.05234794318675995
900,5,Attention,query,base_model.model.bert.encoder.layer.5.attention.self.query.lora_E.default,8,8,0.00875172670930624,0.02151482179760933
900,5,Attention,value,base_model.model.bert.encoder.layer.5.attention.self.value.lora_E.default,8,8,0.03210390359163284,0.06501089781522751
900,5,FFN,intermediate,base_model.model.bert.encoder.layer.5.intermediate.dense.lora_E.default,8,8,0.029025482013821602,0.05886648967862129
900,5,FFN,output,base_model.model.bert.encoder.layer.5.output.dense.lora_E.default,8,8,0.03525710850954056,0.06407786905765533
900,6,Attention,query,base_model.model.bert.encoder.layer.6.attention.self.query.lora_E.default,8,8,0.006662844214588404,0.013207707554101944
900,6,Attention,value,base_model.model.bert.encoder.layer.6.attention.self.value.lora_E.default,8,8,0.04614502191543579,0.0696958526968956
900,6,FFN,intermediate,base_model.model.bert.encoder.layer.6.intermediate.dense.lora_E.default,8,8,0.056784048676490784,0.0767068937420845
900,6,FFN,output,base_model.model.bert.encoder.layer.6.output.dense.lora_E.default,8,8,0.04363040253520012,0.07331681996583939
900,7,Attention,query,base_model.model.bert.encoder.layer.7.attention.self.query.lora_E.default,8,8,0.00504513131454587,0.01901151053607464
900,7,Attention,value,base_model.model.bert.encoder.layer.7.attention.self.value.lora_E.default,8,8,0.0515451654791832,0.07639691233634949
900,7,FFN,intermediate,base_model.model.bert.encoder.layer.7.intermediate.dense.lora_E.default,8,8,0.04990005120635033,0.08967275172472
900,7,FFN,output,base_model.model.bert.encoder.layer.7.output.dense.lora_E.default,8,8,0.03506917506456375,0.06951189041137695
900,8,Attention,query,base_model.model.bert.encoder.layer.8.attention.self.query.lora_E.default,8,8,0.011972430162131786,0.024694733321666718
900,8,Attention,value,base_model.model.bert.encoder.layer.8.attention.self.value.lora_E.default,8,8,0.040001217275857925,0.08694886416196823
900,8,FFN,intermediate,base_model.model.bert.encoder.layer.8.intermediate.dense.lora_E.default,8,8,0.07370198518037796,0.09719956666231155
900,8,FFN,output,base_model.model.bert.encoder.layer.8.output.dense.lora_E.default,8,8,0.04534813389182091,0.09143150597810745
900,9,Attention,query,base_model.model.bert.encoder.layer.9.attention.self.query.lora_E.default,8,8,0.010042596608400345,0.02300381474196911
900,9,Attention,value,base_model.model.bert.encoder.layer.9.attention.self.value.lora_E.default,8,8,0.050339072942733765,0.07938127219676971
900,9,FFN,intermediate,base_model.model.bert.encoder.layer.9.intermediate.dense.lora_E.default,8,8,0.07726946473121643,0.1142142117023468
900,9,FFN,output,base_model.model.bert.encoder.layer.9.output.dense.lora_E.default,8,8,0.04268410801887512,0.0788770541548729
900,10,Attention,query,base_model.model.bert.encoder.layer.10.attention.self.query.lora_E.default,8,8,0.02283370867371559,0.059952009469270706
900,10,Attention,value,base_model.model.bert.encoder.layer.10.attention.self.value.lora_E.default,8,8,0.05052058771252632,0.08637253195047379
900,10,FFN,intermediate,base_model.model.bert.encoder.layer.10.intermediate.dense.lora_E.default,8,8,0.059757307171821594,0.0886036679148674
900,10,FFN,output,base_model.model.bert.encoder.layer.10.output.dense.lora_E.default,8,8,0.030207157135009766,0.061098627746105194
900,11,Attention,query,base_model.model.bert.encoder.layer.11.attention.self.query.lora_E.default,8,8,0.014740165323019028,0.04391337186098099
